Exchange,Pair,Category,Token CEX,Token Name,Ticker,Market Cap Today,FDV Today,Depth +2%,Depth -2%,Bid Ask Spread Percentage,24H Volume (USD)
MEXC,USDT,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Ethereum Ecosystem, DePIN, Decentralized Science (DeSci), Proof of Work (PoW)",dynex,Dynex,DNX,4294616,4298192.0,262.2783969621838,2754.349635192443,1.39,129135.0
Gate.io,USDT,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Zero Knowledge (ZK), Binance Alpha Spotlight",moonchain,Moonchain,MCH,4213125,17438430.0,48.65772844603573,330.2221341362084,0.4,63935.0
MEXC,USDT,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Zero Knowledge (ZK), Binance Alpha Spotlight",moonchain,Moonchain,MCH,4213125,17438430.0,285.2272095725684,65.03870359119718,0.23,89993.0
Gate.io,USDT,"Automated Market Maker (AMM), BNB Chain Ecosystem, Launchpad, Ethereum Ecosystem, Binance Alpha Spotlight, Binance Wallet IDO",forest-protocol,Forest Protocol,FOREST,3998380,49362721.0,5038.06913282997,3466.5354371146937,0.38,54785.0
MEXC,USDT,"Automated Market Maker (AMM), BNB Chain Ecosystem, Launchpad, Ethereum Ecosystem, Binance Alpha Spotlight, Binance Wallet IDO",forest-protocol,Forest Protocol,FOREST,3998380,49362721.0,351.9066809259354,1360.0186063729175,0.57,54067.0
Gate.io,USDT,"Artificial Intelligence (AI), DePIN, Base Ecosystem, AI Applications",sogni-ai,Sogni AI,SOGNI,4269838,44158008.0,1847.1364859120865,2190.37031613056,0.27,16155.42
MEXC,USDT,"Artificial Intelligence (AI), DePIN, Base Ecosystem, AI Applications",sogni-ai,Sogni AI,SOGNI,4269838,44158008.0,1461.9363357038153,2855.494180285191,0.34,58394.0
MEXC,USDT,"Artificial Intelligence (AI), Kaia Ecosystem, DeFAI",kleva,KLEVA,KLEVA,4227298,4227298.0,2651.837959428438,1391.225791018644,0.33,87719.0
MEXC,USDT,"Gaming (GameFi), BNB Chain Ecosystem, Metaverse, Solana Ecosystem, Polygon Ecosystem",decentrawood,Decentrawood,DEOD,4311973,4311973.0,83.15027315276991,17.735585511892907,0.46,162982.0
MEXC,USDT,"Stablecoins, Privacy, USD Stablecoin, Zano Ecosystem, Crypto-backed Stablecoin",freedom-dollar,Freedom Dollar,FUSD,4200261,4200261.0,150150.783430954,224596.51548232726,0.02,1157704.0
Gate.io,USDT,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), TON Ecosystem",storm-trade,Storm Trade,STORM,4186836,14364204.0,548.5572519612381,227.95763078023452,0.3,36411.0
MEXC,USDT,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), TON Ecosystem",storm-trade,Storm Trade,STORM,4186836,14364204.0,429.50783313671417,487.76679744038614,0.49,62862.0
Bitget,USDT,"Smart Contract Platform, Ethereum Ecosystem, Bitcoin Sidechains, SideChain",mintlayer,Mintlayer,ML,4181901,8361590.0,5831.35039908567,6053.942226551909,0.38,72117.0
Gate.io,USDT,"Smart Contract Platform, Ethereum Ecosystem, Bitcoin Sidechains, SideChain",mintlayer,Mintlayer,ML,4181901,8361590.0,344.94978045505843,1332.7799889422208,0.1,25819.0
MEXC,USDT,"Smart Contract Platform, Ethereum Ecosystem, Bitcoin Sidechains, SideChain",mintlayer,Mintlayer,ML,4181901,8361590.0,1030.6044809863208,3633.4184660791643,0.33,73381.0
Gate.io,USDT,"Meme, Ethereum Ecosystem, The Boy’s Club",pepe-2-0,Pepe 2.0,PEPE2.0,4179789,4179789.0,1350.5201810379933,1007.0594916626528,0.12,19923.59
KuCoin,USDT,"Meme, Ethereum Ecosystem, The Boy’s Club",pepe-2-0,Pepe 2.0,PEPE2.0,4179789,4179789.0,3354.997089836581,1378.638134988447,0.67,11147.2
MEXC,USDT,"Meme, Ethereum Ecosystem, The Boy’s Club",pepe-2-0,Pepe 2.0,PEPE2.0,4179789,4179789.0,344.289671806937,950.5113074588253,0.26,57606.0
MEXC,USDT,"Artificial Intelligence (AI), Solana Ecosystem, Base Ecosystem, Decentralized Science (DeSci), AI Agents, Pump.fun Ecosystem, Binance Alpha Spotlight, Made in USA",yne,yesnoerror,YNE,4102589,4102589.0,1528.1427066891574,234.41510273823965,0.97,110395.0
MEXC,USDT,"Retail, Smart Contract Platform, NFT, Ethereum Ecosystem, Layer 2 (L2), Real World Assets (RWA), NFTFi",renta-network,Renta Network,RENTA,4202599,10127473.0,1154.1365246529797,1574.8175011491692,0.05,17855.04
Bybit,USDT,"BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, DeFiance Capital Portfolio, Consensys Portfolio, OKX Ventures Portfolio",de-fi,DeFi,DEFI,4031878,4031878.0,339.2967308099195,2524.0487896153463,0.63,93751.0
Gate.io,USDT,"BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, DeFiance Capital Portfolio, Consensys Portfolio, OKX Ventures Portfolio",de-fi,DeFi,DEFI,4031878,4031878.0,72.37992780596092,3908.185260780116,0.36,174580.0
KuCoin,USDT,"BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, DeFiance Capital Portfolio, Consensys Portfolio, OKX Ventures Portfolio",de-fi,DeFi,DEFI,4031878,4031878.0,1188.9747099942222,1851.4535976539835,0.69,20681.0
MEXC,USDT,"BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, DeFiance Capital Portfolio, Consensys Portfolio, OKX Ventures Portfolio",de-fi,DeFi,DEFI,4031878,4031878.0,197.90664736277472,2862.8439750417215,1.22,62372.0
MEXC,USDT,"Polygon Ecosystem, Ethereum Ecosystem",sabai-ecovers,Sabai Protocol,SABAI,4140723,20526571.0,1606.5376967108411,285.42957234749696,0.24,81097.0
MEXC,USDT,"Meme, Ethereum Ecosystem",dejitaru-tsuka,Dejitaru Tsuka,TSUKA,4131670,4131670.0,137.31557603865377,216.67467232742058,0.8,54441.0
Gate.io,USDT,"Infrastructure, Software as a service, BNB Chain Ecosystem, Launchpad",decubate,Decubate,DCB,4105044,10768594.0,4367.68259259145,4909.947060637074,0.31,28624.0
MEXC,USDT,"Infrastructure, Software as a service, BNB Chain Ecosystem, Launchpad",decubate,Decubate,DCB,4105044,10768594.0,4187.82381280742,3394.7722423521896,0.33,101223.0
MEXC,USDT,"Meme, Ethereum Ecosystem",sp500-token,SP500 Token,SP500,4121456,6340701.0,1011.2102285961532,660.7606683325687,0.86,78512.0
Gate.io,USDT,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), BNB Chain Ecosystem, Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Made in USA",catcoin-cash,Catcoin,CAT,3988581,3988581.0,235.80488473485013,306.6328135680537,0.35,26407.0
MEXC,USDT,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), BNB Chain Ecosystem, Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Made in USA",catcoin-cash,Catcoin,CAT,3988581,3988581.0,545.8122340845141,357.90239113477986,1.3,10772.28
Bitget,USDT,"Meme, Base Ecosystem, TON Ecosystem, Cat-Themed, Base Meme, TON Meme",moew,MOEW,MOEW,4024345,4024345.0,4910.271392841535,4572.366191891441,0.17,1015038.0
Gate.io,USDT,"Gaming (GameFi), BNB Chain Ecosystem, Metaverse",brn-metaverse,BRN Metaverse,BRN,3895266,4328143.0,1839.127149662166,837.0627947961148,0.29,42570.0
MEXC,USDT,"Gaming (GameFi), BNB Chain Ecosystem, Metaverse",brn-metaverse,BRN Metaverse,BRN,3895266,4328143.0,1705.113319823156,5270.601714721308,0.7,134291.0
MEXC,USDT,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem",butthole-coin,Butthole Coin,BUTTHOLE,4002935,4002935.0,375.6058209220155,1400.3036727731103,0.4,63910.0
MEXC,USDC,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem",butthole-coin,Butthole Coin,BUTTHOLE,4002935,4002935.0,105.22019798357024,597.6884899462462,0.74,57653.0
Gate.io,USDT,"Artificial Intelligence (AI), BNB Chain Ecosystem, Ethereum Ecosystem, DePIN, AI Framework",4everland,4EVERLAND,4EVER,4027469,22195007.0,165.38422862292066,659.7669241350147,0.36,28012.0
MEXC,USDT,"Artificial Intelligence (AI), BNB Chain Ecosystem, Ethereum Ecosystem, DePIN, AI Framework",4everland,4EVERLAND,4EVER,4027469,22195007.0,518.6771956381984,518.1329424782821,0.45,32082.0
Bybit,USDT,"Artificial Intelligence (AI), Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Shooting Games, Gaming Governance Token, Action Games",artyfact,Artyfact,ARTY,4393090,4778070.0,1478.1414490936568,594.898741412908,0.15,140904.0
Gate.io,USDT,"Artificial Intelligence (AI), Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Shooting Games, Gaming Governance Token, Action Games",artyfact,Artyfact,ARTY,4393090,4778070.0,489.19859780711704,429.3305026780013,0.77,147521.0
KuCoin,USDT,"Artificial Intelligence (AI), Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Shooting Games, Gaming Governance Token, Action Games",artyfact,Artyfact,ARTY,4393090,4778070.0,550.325147397073,775.5264418602325,0.31,216627.0
MEXC,USDT,"Artificial Intelligence (AI), Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Shooting Games, Gaming Governance Token, Action Games",artyfact,Artyfact,ARTY,4393090,4778070.0,1780.7081916261523,1087.2374230434823,0.1,408197.0
MEXC,USDT,"Entertainment, BNB Chain Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Binance Alpha Spotlight",talex,TaleX,X,3608499,24056658.0,18.873742207614402,97.69042694486562,3.75,104111.0
KuCoin,USDT,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Derivatives, Perpetuals, Avalanche Ecosystem, Arbitrum Ecosystem, Mantle Ecosystem, Base Ecosystem, Blast Ecosystem, Sonic Ecosystem, Sei Network Ecosystem",vertex-protocol,Vertex,VRTX,3893364,7368746.0,70.44533617949902,396.3264863178853,1.33,1703.39
Bybit,USDT,"Smart Contract Platform, Privacy, Ethereum Ecosystem, Zero Knowledge (ZK)",data-ownership-protocol,Data Ownership Protocol,DOP,3823591,7174869.0,643.4926998769633,129.40153281367054,1.05,358740.0
Gate.io,USDT,"Smart Contract Platform, Privacy, Ethereum Ecosystem, Zero Knowledge (ZK)",data-ownership-protocol,Data Ownership Protocol,DOP,3823591,7174869.0,119.18142375707525,2858.6585681749375,0.36,118026.0
KuCoin,USDT,"Smart Contract Platform, Privacy, Ethereum Ecosystem, Zero Knowledge (ZK)",data-ownership-protocol,Data Ownership Protocol,DOP,3823591,7174869.0,301.37173252889926,452.36844121631964,0.85,335634.0
MEXC,USDT,"Smart Contract Platform, Privacy, Ethereum Ecosystem, Zero Knowledge (ZK)",data-ownership-protocol,Data Ownership Protocol,DOP,3823591,7174869.0,853.957413683099,3267.2880120622617,1.12,55148.0
KuCoin,USDT,"Meme, Ethereum Ecosystem",bob-token,BOB Token,BOB,3925127,3925127.0,82.94415544523929,2051.4497805140963,1.15,2510.27
MEXC,USDT,"Meme, Ethereum Ecosystem",bob-token,BOB Token,BOB,3925127,3925127.0,745.6260900037919,253.30819564639108,0.09,11028.01
MEXC,USDT,"Meme, Base Ecosystem",bomo-on-base,BOMO on Base,BOMO,3817205,5009456.0,450.9501100243979,7.861521905309451,0.37,196213.0
Gate.io,USDT,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Play To Earn, Animoca Brands Portfolio, Card Games, Gaming Governance Token, Gaming Utility Token, Strategy Games, Governance",splinterlands,Splintershards,SPS,3880693,10523037.0,4.007368167696762,619.6784188759789,0.32,19520.3
MEXC,USDT,"Artificial Intelligence (AI), Ethereum Ecosystem, DePIN, AI Agents, AI Agent Launchpad",eternalai,EternalAI,EAI,3745920,16429750.0,251.84437340754278,230.06494525753234,0.13,13882.16
Gate.io,USDT,Ethereum Ecosystem,refund,Refund,RFD,3844790,3844790.0,382.0150419980849,37.6200311771894,0.34,19178.54
Gate.io,USDT,"Crypto-Backed Tokens, Wrapped-Tokens, Ethereum Ecosystem, Base Ecosystem",wrapped-ampleforth,Wrapped Ampleforth,WAMPL,3872818,3872818.0,1543.7891333283967,20695.550452682724,0.11,42589.0
MEXC,USDT,"Artificial Intelligence (AI), Gaming (GameFi), NFT, Polygon Ecosystem, Ethereum Ecosystem, Base Ecosystem, Card Games, AI Agents",dolz-io,DOLZ.io,DOLZ,3876149,3876149.0,266.11564639662294,114.4766576506713,0.18,20690.0
Gate.io,USDT,"Solana Ecosystem, Real World Assets (RWA), Tokenized Commodities",agridex-governance-token,AgriDex,AGRI,3876141,11538513.0,104.71391452324214,128.26901928217944,0.44,719.87
MEXC,USDT,"Solana Ecosystem, Real World Assets (RWA), Tokenized Commodities",agridex-governance-token,AgriDex,AGRI,3876141,11538513.0,135.52673473491043,738.9037899104082,0.09,56658.0
Gate.io,USDT,"NFT, Polygon Ecosystem, Meme, Dog-Themed",polydoge,PolyDoge,POLYDOGE,3912820,3918342.0,2209.8884345842143,1357.239867101852,0.31,18796.53
MEXC,USDT,"NFT, Polygon Ecosystem, Meme, Dog-Themed",polydoge,PolyDoge,POLYDOGE,3912820,3918342.0,364.26627479639,1388.7333705089193,0.24,151116.0
Bybit,USDT,"Communication, SocialFi, BNB Chain Ecosystem",dmail-network,Dmail Network,DMAIL,3897135,6548026.0,3927.386682143365,1108.0009461252891,0.19,183596.0
Gate.io,USDT,"Communication, SocialFi, BNB Chain Ecosystem",dmail-network,Dmail Network,DMAIL,3897135,6548026.0,3161.9563048950995,393.93689717378373,0.67,2549922.0
KuCoin,USDT,"Communication, SocialFi, BNB Chain Ecosystem",dmail-network,Dmail Network,DMAIL,3897135,6548026.0,137.53112673663622,646.0921966589178,1.25,202205.0
MEXC,USDT,"Communication, SocialFi, BNB Chain Ecosystem",dmail-network,Dmail Network,DMAIL,3897135,6548026.0,344.91005769182215,982.8698876594458,0.59,60999.0
Gate.io,USDT,"SocialFi, Solana Ecosystem, Animoca Brands Portfolio, Alameda Research Portfolio, AI Applications",only1,LIKE,LIKE,3796275,4804097.0,1839.6757099606978,696.5158365680949,0.11,22791.0
KuCoin,USDT,"SocialFi, Solana Ecosystem, Animoca Brands Portfolio, Alameda Research Portfolio, AI Applications",only1,LIKE,LIKE,3796275,4804097.0,836.7811372539052,1635.30649784003,0.42,106881.0
MEXC,USDT,"SocialFi, Solana Ecosystem, Animoca Brands Portfolio, Alameda Research Portfolio, AI Applications",only1,LIKE,LIKE,3796275,4804097.0,455.554402714905,17.574853154230993,0.32,58247.0
Bybit,USDT,"Tokenized Assets, BNB Chain Ecosystem, Solana Ecosystem, Tokenized Stock, Ethereum Ecosystem, Real World Assets (RWA), BackedFi xStocks Ecosystem",alphabet-xstock,Alphabet xStock,GOOGLX,4021282,10349601.0,71344.3038690973,70488.17993886834,0.15,80733.0
Gate.io,USDT,"Tokenized Assets, BNB Chain Ecosystem, Solana Ecosystem, Tokenized Stock, Ethereum Ecosystem, Real World Assets (RWA), BackedFi xStocks Ecosystem",alphabet-xstock,Alphabet xStock,GOOGLX,4021282,10349601.0,567416.5642662146,860861.0200158971,0.02,2780876.0
MEXC,USDT,"Tokenized Assets, BNB Chain Ecosystem, Solana Ecosystem, Tokenized Stock, Ethereum Ecosystem, Real World Assets (RWA), BackedFi xStocks Ecosystem",alphabet-xstock,Alphabet xStock,GOOGLX,4021282,10349601.0,1534.6298376557315,1133.7303734487189,0.42,55350.0
Gate.io,USDT,"Tokenized Assets, Ethereum Ecosystem, Real World Assets (RWA), Ondo Tokenized Stocks",tesla-ondo-tokenized-stock,Tesla (Ondo Tokenized Stock),TSLAON,3671068,3671068.0,139239.65773747646,92707.2458607264,0.33,1065252.0
MEXC,USDT,"Tokenized Assets, Ethereum Ecosystem, Real World Assets (RWA), Ondo Tokenized Stocks",tesla-ondo-tokenized-stock,Tesla (Ondo Tokenized Stock),TSLAON,3671068,3671068.0,16754.62143664464,16162.843454531818,0.73,481118.0
Gate.io,USDT,"Entertainment, Gaming (GameFi), NFT, BNB Chain Ecosystem, Solana Ecosystem, Play To Earn, Ethereum Ecosystem, Arcade Games",hello-labs,HELLO,HELLO,3822332,7194232.0,2473.560472484303,3322.788332693033,0.24,23943.0
MEXC,USDT,"Entertainment, Gaming (GameFi), NFT, BNB Chain Ecosystem, Solana Ecosystem, Play To Earn, Ethereum Ecosystem, Arcade Games",hello-labs,HELLO,HELLO,3822332,7194232.0,2175.035900115719,2123.8901939979423,0.04,68471.0
Gate.io,USDT,"Solana Ecosystem, Launchpad",solanium,Solanium,SLIM,3816024,3816024.0,219.05631503929092,75.87078016407554,0.34,18513.84
MEXC,USDT,"Solana Ecosystem, Launchpad",solanium,Solanium,SLIM,3816024,3816024.0,85.24328809901037,362.4012063085529,0.21,54414.0
Gate.io,USDT,"Infrastructure, Cosmos Ecosystem, Arbitrum Ecosystem, Outlier Ventures Portfolio",kima,Kima Network,KIMA,3980323,12870879.0,161.93977093828926,19950.284711577755,0.33,95669.0
KuCoin,USDT,"Infrastructure, Cosmos Ecosystem, Arbitrum Ecosystem, Outlier Ventures Portfolio",kima,Kima Network,KIMA,3980323,12870879.0,1031.5417827156957,633.3392753651616,0.65,44972.0
MEXC,USDT,"Infrastructure, Cosmos Ecosystem, Arbitrum Ecosystem, Outlier Ventures Portfolio",kima,Kima Network,KIMA,3980323,12870879.0,194.21784482941416,179.5619071087001,0.64,55227.0
MEXC,USDT,"Ethereum Ecosystem, Base Ecosystem, Decentralized Science (DeSci)",genomesdao-genome,GenomesDAO GENOME,GENOME,3854628,3854628.0,1666.1581982429955,503.09117156954323,1.03,62259.0
Gate.io,USDT,"Gaming (GameFi), Play To Earn, Telegram Apps, TON Ecosystem, Tap to Earn",rabbitcoin-2,RabBitcoin,RBTC,3825004,6331041.0,73.18945771911856,150.38380956271345,0.2,25444.0
KuCoin,USDT,"Gaming (GameFi), Play To Earn, Telegram Apps, TON Ecosystem, Tap to Earn",rabbitcoin-2,RabBitcoin,RBTC,3825004,6331041.0,44.50716812304631,3.5747282578765014,1.27,32261.0
Gate.io,USDT,"BNB Chain Ecosystem, Meme",cumrocket,CumRocket,CUMMIES,3721310,3721310.0,153.52190215457375,5.994266712229638,0.32,17613.46
Bitget,USDT,"Sports, Fan Token, Chiliz Ecosystem",arsenal-fan-token,Arsenal Fan Token,AFC,3791740,15932163.0,7597.419846532741,12164.020091918304,0.23,54448.0
Bybit,USDT,"Sports, Fan Token, Chiliz Ecosystem",arsenal-fan-token,Arsenal Fan Token,AFC,3791740,15932163.0,5486.269542841281,7186.340187947407,0.1,18906.1
Gate.io,USDT,"Sports, Fan Token, Chiliz Ecosystem",arsenal-fan-token,Arsenal Fan Token,AFC,3791740,15932163.0,2373.6491411820966,1416.8923755460364,0.92,18397.43
MEXC,USDT,"Sports, Fan Token, Chiliz Ecosystem",arsenal-fan-token,Arsenal Fan Token,AFC,3791740,15932163.0,3937.7318632094807,3777.308527682775,0.25,55097.0
Gate.io,USDT,"Smart Contract Platform, Layer 1 (L1), Osmosis Ecosystem, Proof of Stake (PoS), Cross-chain Communication, Archway Ecosystem, Secret Ecosystem, Outlier Ventures Portfolio, Made in USA, Chain Abstraction",agoric,Agoric,BLD,3754979,5867126.0,117.63512619619007,5974.074549818853,0.24,16418.29
MEXC,USDT,"Artificial Intelligence (AI), Ethereum Ecosystem, AI Applications",arc,ARC,ARC,3672034,3672034.0,381.7648638212445,251.50289352385298,2.39,9468.89
Gate.io,USDT,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem",smoking-chicken-fish,Smoking Chicken Fish,SCF,3539061,3539061.0,1471.518318785491,285.07032673038225,0.81,26119.0
MEXC,USDT,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem",smoking-chicken-fish,Smoking Chicken Fish,SCF,3539061,3539061.0,94.22950892752118,201.6879292436041,0.4,59705.0
Bitget,USDT,"Gaming (GameFi), BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, Gaming Platform",creo-engine,Creo Engine,CREO,3642172,4788768.0,5353.182615845434,3290.38686529435,0.33,403211.0
Gate.io,USDT,"Gaming (GameFi), BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, Gaming Platform",creo-engine,Creo Engine,CREO,3642172,4788768.0,903.9928115438552,1406.0955028377643,0.57,80826.0
MEXC,USDT,"Gaming (GameFi), BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, Gaming Platform",creo-engine,Creo Engine,CREO,3642172,4788768.0,2031.1852961953884,2053.6543518586186,0.36,131090.0
Bybit,USDT,BNB Chain Ecosystem,marsdao,MarsDAO,MDAO,3689665,4507532.0,3807.223191502061,3479.102379296227,0.11,38920.0
Gate.io,USDT,BNB Chain Ecosystem,marsdao,MarsDAO,MDAO,3689665,4507532.0,2122.851342256862,1116.8806148289166,0.3,25019.0
MEXC,USDT,BNB Chain Ecosystem,marsdao,MarsDAO,MDAO,3689665,4507532.0,838.2616481732798,237.3892748520767,1.71,22190.0
Bybit,USDT,BNB Chain Ecosystem,lifeform,Lifeform,LFT,3696151,6002804.0,3502.2914183164858,9381.385559653878,0.38,21253.0
MEXC,USDT,BNB Chain Ecosystem,lifeform,Lifeform,LFT,3696151,6002804.0,4555.531614587114,3503.5996349554025,0.81,30388.0
Gate.io,USDT,"Artificial Intelligence (AI), Entertainment, Smart Contract Platform, Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, Gaming Blockchains, On-chain Gaming, Gaming Governance Token, Gaming Platform, Gaming Marketplace",phantasma,Phantasma Phoenix,SOUL,3691805,3691805.0,62.784621413366445,636.6588161376018,0.36,18711.05
KuCoin,USDT,"Artificial Intelligence (AI), Entertainment, Smart Contract Platform, Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, Gaming Blockchains, On-chain Gaming, Gaming Governance Token, Gaming Platform, Gaming Marketplace",phantasma,Phantasma Phoenix,SOUL,3691805,3691805.0,145.1263990183278,13135.075263638888,0.28,31550.0
MEXC,USDT,"Smart Contract Platform, BNB Chain Ecosystem, Solana Ecosystem, Layer 1 (L1), Proof of Stake (PoS)",electra-protocol,Electra Protocol,XEP,3720148,6006709.0,26.27828128575577,825.5257138143686,1.48,57976.0
Bybit,USDT,"Gaming (GameFi), BNB Chain Ecosystem, Telegram Apps, TON Ecosystem, Action Games, Binance Wallet IDO",bombie,Bombie,BOMB,3663592,4070658.0,2193.523597721773,7414.000624822091,0.15,21667.0
KuCoin,USDT,"Gaming (GameFi), BNB Chain Ecosystem, Telegram Apps, TON Ecosystem, Action Games, Binance Wallet IDO",bombie,Bombie,BOMB,3663592,4070658.0,4421.782120226599,735.5023030586849,0.49,14932.64
MEXC,USDT,"Gaming (GameFi), BNB Chain Ecosystem, Telegram Apps, TON Ecosystem, Action Games, Binance Wallet IDO",bombie,Bombie,BOMB,3663592,4070658.0,1153.6371507526376,153.92862435924738,0.47,67260.0
MEXC,USDC,"Gaming (GameFi), BNB Chain Ecosystem, Telegram Apps, TON Ecosystem, Action Games, Binance Wallet IDO",bombie,Bombie,BOMB,3663592,4070658.0,491.1269329248713,148.6745442803046,0.54,54796.0
Gate.io,USDT,"Artificial Intelligence (AI), Analytics, Base Ecosystem, AI Agents, DeFAI, Made in USA",token-metrics-ai,Token Metrics AI,TMAI,3631680,4638354.0,4.007744353044583,402.03140404504404,0.98,25401.0
MEXC,USDT,"Artificial Intelligence (AI), Analytics, Base Ecosystem, AI Agents, DeFAI, Made in USA",token-metrics-ai,Token Metrics AI,TMAI,3631680,4638354.0,114.87060422486479,163.07605777076142,0.52,3087.21
MEXC,USDT,MultiversX Ecosystem,emorya-finance,Emorya Finance,EMR,3597601,4303692.0,1108.3086603330223,449.95684012224154,0.66,118806.0
MEXC,USDT,"Artificial Intelligence (AI), Base Ecosystem, AI Applications",imgn-labs,IMGN Labs,IMGN,3630234,3630234.0,325.94131167371125,410.33514726536197,0.08,44586.0
Gate.io,USDT,Ethereum Ecosystem,tontoken,TON Community,TON,3645898,5439176.0,56.461947159009426,71.67014221306174,0.15,18430.01
Bitget,USDT,"Artificial Intelligence (AI), Solana Ecosystem, Meme, Elon Musk-Inspired, Solana Meme, AI Meme, AI Agents, BONK.fun Ecosystem",ani-grok-companion,Ani Grok Companion,ANI,3526409,3526409.0,1932.0590353887164,2063.180729452843,0.34,492035.0
Gate.io,USDT,"Artificial Intelligence (AI), Solana Ecosystem, Meme, Elon Musk-Inspired, Solana Meme, AI Meme, AI Agents, BONK.fun Ecosystem",ani-grok-companion,Ani Grok Companion,ANI,3526409,3526409.0,522.4791920192089,948.630987387011,1.05,39514.0
KuCoin,USDT,"Artificial Intelligence (AI), Solana Ecosystem, Meme, Elon Musk-Inspired, Solana Meme, AI Meme, AI Agents, BONK.fun Ecosystem",ani-grok-companion,Ani Grok Companion,ANI,3526409,3526409.0,0.0,0.0,5.41,17703.93
MEXC,USDT,"Artificial Intelligence (AI), Solana Ecosystem, Meme, Elon Musk-Inspired, Solana Meme, AI Meme, AI Agents, BONK.fun Ecosystem",ani-grok-companion,Ani Grok Companion,ANI,3526409,3526409.0,2176.409185108519,1947.855530435578,1.0,131144.0
Gate.io,USDT,"Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Layer 1 (L1), Polygon Ecosystem, Ethereum Ecosystem, Interoperability, Bridge Governance Tokens, Osmosis Ecosystem, Account Abstraction, Coinbase Ventures Portfolio, Cross-chain Communication, Alameda Research Portfolio, Intent, Chain Abstraction, Governance",router-protocol-2,Router Protocol,ROUTE,3663886,5893007.0,1135.873737384095,481.13434524501025,0.86,44450.0
KuCoin,USDT,"Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Layer 1 (L1), Polygon Ecosystem, Ethereum Ecosystem, Interoperability, Bridge Governance Tokens, Osmosis Ecosystem, Account Abstraction, Coinbase Ventures Portfolio, Cross-chain Communication, Alameda Research Portfolio, Intent, Chain Abstraction, Governance",router-protocol-2,Router Protocol,ROUTE,3663886,5893007.0,2142.6931812404237,338.4124361521511,0.34,105678.0
MEXC,USDT,"Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Layer 1 (L1), Polygon Ecosystem, Ethereum Ecosystem, Interoperability, Bridge Governance Tokens, Osmosis Ecosystem, Account Abstraction, Coinbase Ventures Portfolio, Cross-chain Communication, Alameda Research Portfolio, Intent, Chain Abstraction, Governance",router-protocol-2,Router Protocol,ROUTE,3663886,5893007.0,1869.672866708705,440.97340327138295,0.51,86842.0
MEXC,USDT,"Smart Contract Platform, BNB Chain Ecosystem, Solana Ecosystem, Meme, Dog-Themed, Proof of Work (PoW)",dingocoin,Dingocoin,DINGO,3650168,3650168.0,702.164562299319,323.2094799814572,0.24,48977.0
KuCoin,USDT,"Smart Contract Platform, Layer 1 (L1)",hydra,Hydra,HYDRA,3651928,4034840.0,1768.0528624920091,1021.6279104971096,0.87,15969.08
MEXC,USDT,"Smart Contract Platform, Layer 1 (L1)",hydra,Hydra,HYDRA,3651928,4034840.0,692.8250461614269,667.9218923361407,0.79,54963.0
Gate.io,USDT,"Decentralized Finance (DeFi), Derivatives, Options, Ethereum Ecosystem, Restaking, LRTfi",thetanuts-finance,Thetanuts Finance,NUTS,3642280,15740050.0,11285.490931223316,11263.860284969127,0.38,71939.0
Gate.io,USDT,"Meme, Ethereum Ecosystem, PolitiFi, Made in USA",maga-hat,MAGA Hat,MAGA,3614431,3641297.0,2564.17636577074,573.0691027219725,0.32,22335.0
