Exchange,Category,Token CEX,Token Name,Ticker,Market Cap Today,FDV Today,Depth +2%,Depth -2%,Bid Ask Spread Percentage,24H Volume (USD) on USDT
Bybit,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), BNB Chain Ecosystem, Seigniorage, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Moonriver Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Curve Ecosystem, Stablecoin Protocol, Polygon zkEVM Ecosystem, Evmos Ecosystem, Fraxtal Ecosystem, GMCI DeFi Index, Liquid Staking, GMCI Index, Made in USA",frax-share,Frax Share,FXS,148361708,166487327.0,8416.398907684757,16736.028732688894,0.12,200275.0
Gate.io,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), BNB Chain Ecosystem, Seigniorage, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Moonriver Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Curve Ecosystem, Stablecoin Protocol, Polygon zkEVM Ecosystem, Evmos Ecosystem, Fraxtal Ecosystem, GMCI DeFi Index, Liquid Staking, GMCI Index, Made in USA",frax-share,Frax Share,FXS,148361708,166487327.0,18702.768987981704,28181.9597912684,0.3,78586.0
KuCoin,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), BNB Chain Ecosystem, Seigniorage, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Moonriver Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Curve Ecosystem, Stablecoin Protocol, Polygon zkEVM Ecosystem, Evmos Ecosystem, Fraxtal Ecosystem, GMCI DeFi Index, Liquid Staking, GMCI Index, Made in USA",frax-share,Frax Share,FXS,148361708,166487327.0,8381.383999181502,5835.807029882953,0.24,66939.0
MEXC,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Yield Farming, Automated Market Maker (AMM), BNB Chain Ecosystem, Seigniorage, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Moonriver Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Curve Ecosystem, Stablecoin Protocol, Polygon zkEVM Ecosystem, Evmos Ecosystem, Fraxtal Ecosystem, GMCI DeFi Index, Liquid Staking, GMCI Index, Made in USA",frax-share,Frax Share,FXS,148361708,166487327.0,49757.07954771821,28569.98601414276,0.12,1635295.0
Gate.io,"Smart Contract Platform, Layer 1 (L1), DePIN, Andreessen Horowitz (a16z) Portfolio, Made in USA",chia,Chia,XCH,147186106,333329093.0,18620.01791814584,20570.116555884208,0.08,4990315.0
KuCoin,"Smart Contract Platform, Layer 1 (L1), DePIN, Andreessen Horowitz (a16z) Portfolio, Made in USA",chia,Chia,XCH,147186106,333329093.0,9629.231748158376,21750.92355953761,0.17,303237.0
MEXC,"Smart Contract Platform, Layer 1 (L1), DePIN, Andreessen Horowitz (a16z) Portfolio, Made in USA",chia,Chia,XCH,147186106,333329093.0,1717.7464068736626,6099.483905878675,0.17,113131.0
Binance,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Ethereum Ecosystem, Metagovernance, Curve Ecosystem, Yield Optimizer",convex-finance,Convex Finance,CVX,142212099,173216663.0,18711.303806529777,47019.65834710849,0.06,2755727.0
Bitget,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Ethereum Ecosystem, Metagovernance, Curve Ecosystem, Yield Optimizer",convex-finance,Convex Finance,CVX,142212099,173216663.0,72917.74884377429,116127.27251805534,0.11,704550.0
Gate.io,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Ethereum Ecosystem, Metagovernance, Curve Ecosystem, Yield Optimizer",convex-finance,Convex Finance,CVX,142212099,173216663.0,10509.64456622703,27858.349755582072,0.34,227047.0
KuCoin,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Ethereum Ecosystem, Metagovernance, Curve Ecosystem, Yield Optimizer",convex-finance,Convex Finance,CVX,142212099,173216663.0,2804.687770220914,5304.728232678457,0.85,311908.0
MEXC,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Ethereum Ecosystem, Metagovernance, Curve Ecosystem, Yield Optimizer",convex-finance,Convex Finance,CVX,142212099,173216663.0,24553.52942616651,28359.016448837796,0.35,1865398.0
Gate.io,"BNB Chain Ecosystem, Meme, AI Meme",ai-companions,AI Companions,AIC,138553358,138553358.0,401.5519476182355,1284.3696513717537,0.9,2283323.0
MEXC,"BNB Chain Ecosystem, Meme, AI Meme",ai-companions,AI Companions,AIC,138553358,138553358.0,64.54577901275606,5285.003159563979,0.14,2460261.0
Binance,"Smart Contract Platform, Layer 1 (L1), Harmony Ecosystem, Animoca Brands Portfolio, Binance Launchpad, YZi Labs (Prev. Binance Labs) Portfolio, Made in USA",harmony,Harmony,ONE,139151398,139627079.0,52465.62167059432,58665.84219500157,0.1,3416296.0
Bitget,"Smart Contract Platform, Layer 1 (L1), Harmony Ecosystem, Animoca Brands Portfolio, Binance Launchpad, YZi Labs (Prev. Binance Labs) Portfolio, Made in USA",harmony,Harmony,ONE,139151398,139627079.0,85626.99786758063,114736.02341063014,0.21,126364.0
Bybit,"Smart Contract Platform, Layer 1 (L1), Harmony Ecosystem, Animoca Brands Portfolio, Binance Launchpad, YZi Labs (Prev. Binance Labs) Portfolio, Made in USA",harmony,Harmony,ONE,139151398,139627079.0,13332.34802860336,9346.706627633745,0.21,362765.0
Gate.io,"Smart Contract Platform, Layer 1 (L1), Harmony Ecosystem, Animoca Brands Portfolio, Binance Launchpad, YZi Labs (Prev. Binance Labs) Portfolio, Made in USA",harmony,Harmony,ONE,139151398,139627079.0,29253.221214743753,28822.39197994039,0.32,3914603.0
KuCoin,"Smart Contract Platform, Layer 1 (L1), Harmony Ecosystem, Animoca Brands Portfolio, Binance Launchpad, YZi Labs (Prev. Binance Labs) Portfolio, Made in USA",harmony,Harmony,ONE,139151398,139627079.0,8796.905675889993,11916.568029643433,0.11,362800.0
MEXC,"Smart Contract Platform, Layer 1 (L1), Harmony Ecosystem, Animoca Brands Portfolio, Binance Launchpad, YZi Labs (Prev. Binance Labs) Portfolio, Made in USA",harmony,Harmony,ONE,139151398,139627079.0,68067.01240033527,65049.76157865092,0.28,2670784.0
Binance,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA), RWA Protocol",polymesh,Polymesh,POLYX,137836873,137836873.0,35597.23003773293,168701.21796061227,0.08,1985235.0
Bitget,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA), RWA Protocol",polymesh,Polymesh,POLYX,137836873,137836873.0,50724.930544484,77805.57925498152,0.42,86614.0
Gate.io,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA), RWA Protocol",polymesh,Polymesh,POLYX,137836873,137836873.0,107603.07563920414,150893.19301859147,0.17,225086.0
KuCoin,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA), RWA Protocol",polymesh,Polymesh,POLYX,137836873,137836873.0,18884.3300406672,16842.00773166995,0.08,44332.0
Bitget,"Gaming (GameFi), BNB Chain Ecosystem, Ethereum Ecosystem, TON Ecosystem",gmt-token,GoMining Token,GOMINING,137944324,137944324.0,7294.561066518064,9741.095075739127,0.45,1435166.0
Gate.io,"Gaming (GameFi), BNB Chain Ecosystem, Ethereum Ecosystem, TON Ecosystem",gmt-token,GoMining Token,GOMINING,137944324,137944324.0,14114.17722263144,12844.455460793972,0.12,1454901.0
MEXC,"Gaming (GameFi), BNB Chain Ecosystem, Ethereum Ecosystem, TON Ecosystem",gmt-token,GoMining Token,GOMINING,137944324,137944324.0,10847.609666419836,6986.2636825221025,0.3,978152.0
Bitget,"Smart Contract Platform, BNB Chain Ecosystem, Ethereum Ecosystem, Zero Knowledge (ZK), Animoca Brands Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio",polyhedra-network,Polyhedra Network,ZKJ,137115986,2270753031.0,304600.3210497115,285724.4606908327,0.04,174505.0
Bybit,"Smart Contract Platform, BNB Chain Ecosystem, Ethereum Ecosystem, Zero Knowledge (ZK), Animoca Brands Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio",polyhedra-network,Polyhedra Network,ZKJ,137115986,2270753031.0,213434.49971585136,131079.60060320483,0.01,4426997.0
Gate.io,"Smart Contract Platform, BNB Chain Ecosystem, Ethereum Ecosystem, Zero Knowledge (ZK), Animoca Brands Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio",polyhedra-network,Polyhedra Network,ZKJ,137115986,2270753031.0,336140.37927321834,322629.9926507767,0.02,3449172.0
KuCoin,"Smart Contract Platform, BNB Chain Ecosystem, Ethereum Ecosystem, Zero Knowledge (ZK), Animoca Brands Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio",polyhedra-network,Polyhedra Network,ZKJ,137115986,2270753031.0,198931.8834782212,181062.98120436285,0.09,57005.0
MEXC,"Smart Contract Platform, BNB Chain Ecosystem, Ethereum Ecosystem, Zero Knowledge (ZK), Animoca Brands Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio",polyhedra-network,Polyhedra Network,ZKJ,137115986,2270753031.0,12251.613117387216,13609.373334014079,0.12,147480.0
Bybit,"Decentralized Finance (DeFi), Polygon Ecosystem, Ethereum Ecosystem, Coinbase Ventures Portfolio, Pantera Capital Portfolio",instadapp,Fluid,FLUID,135945116,344716370.0,23542.225719238115,22504.402877871617,0.05,489653.0
Gate.io,"Decentralized Finance (DeFi), Polygon Ecosystem, Ethereum Ecosystem, Coinbase Ventures Portfolio, Pantera Capital Portfolio",instadapp,Fluid,FLUID,135945116,344716370.0,6689.093925656741,10049.06086664807,0.32,1048.09
MEXC,"Decentralized Finance (DeFi), Polygon Ecosystem, Ethereum Ecosystem, Coinbase Ventures Portfolio, Pantera Capital Portfolio",instadapp,Fluid,FLUID,135945116,344716370.0,7227.692553825899,6546.723665237546,0.27,76119.0
Bybit,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Murad Picks",popcat,Popcat,POPCAT,136237105,136237105.0,77431.0742364487,120767.61027117808,0.07,11251460.0
Gate.io,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Murad Picks",popcat,Popcat,POPCAT,136237105,136237105.0,43290.44753980519,88091.80774839561,0.07,30111034.0
KuCoin,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Murad Picks",popcat,Popcat,POPCAT,136237105,136237105.0,34528.436709029185,58689.2444938012,0.07,1402708.0
MEXC,"Solana Ecosystem, Meme, Solana Meme, Cat-Themed, Murad Picks",popcat,Popcat,POPCAT,136237105,136237105.0,134438.55668117144,186871.31833480252,0.14,12578136.0
Bitget,"Meme, Ethereum Ecosystem, Base Ecosystem, Cat-Themed, Murad Picks",mog-coin,Mog Coin,MOG,136059393,136059393.0,58239.88770826286,27372.06369267439,0.34,2880637.0
Bybit,"Meme, Ethereum Ecosystem, Base Ecosystem, Cat-Themed, Murad Picks",mog-coin,Mog Coin,MOG,136059393,136059393.0,30005.450766156406,13300.478060001884,0.09,2246809.0
Gate.io,"Meme, Ethereum Ecosystem, Base Ecosystem, Cat-Themed, Murad Picks",mog-coin,Mog Coin,MOG,136059393,136059393.0,291598.6251092471,368355.7062818348,0.14,9366327.0
KuCoin,"Meme, Ethereum Ecosystem, Base Ecosystem, Cat-Themed, Murad Picks",mog-coin,Mog Coin,MOG,136059393,136059393.0,22904.0174591047,13872.98617162939,0.28,1484141.0
MEXC,"Meme, Ethereum Ecosystem, Base Ecosystem, Cat-Themed, Murad Picks",mog-coin,Mog Coin,MOG,136059393,136059393.0,707.5204621836419,8461.869922836962,0.23,1559040.0
Bybit,"Infrastructure, Decentralized Finance (DeFi), Sui Ecosystem",deep,DeepBook,DEEP,135805116,543220465.0,375515.26428220555,482063.27783931355,0.15,2915646.0
Gate.io,"Infrastructure, Decentralized Finance (DeFi), Sui Ecosystem",deep,DeepBook,DEEP,135805116,543220465.0,130683.66556551636,86333.72861798287,0.18,10918574.0
KuCoin,"Infrastructure, Decentralized Finance (DeFi), Sui Ecosystem",deep,DeepBook,DEEP,135805116,543220465.0,89814.45598594879,68127.96234256458,0.23,604543.0
MEXC,"Infrastructure, Decentralized Finance (DeFi), Sui Ecosystem",deep,DeepBook,DEEP,135805116,543220465.0,328904.2519838552,345893.4406833881,0.08,4856183.0
Binance,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Zoo-Themed, Memorial Themed",peanut-the-squirrel,Peanut the Squirrel,PNUT,135059947,135059947.0,191627.41521227022,411741.9989734528,0.07,27721179.0
Bitget,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Zoo-Themed, Memorial Themed",peanut-the-squirrel,Peanut the Squirrel,PNUT,135059947,135059947.0,382447.68567708036,627539.501374209,0.15,3412488.0
Bybit,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Zoo-Themed, Memorial Themed",peanut-the-squirrel,Peanut the Squirrel,PNUT,135059947,135059947.0,73207.25126980976,108117.4530570523,0.15,2869697.0
Gate.io,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Zoo-Themed, Memorial Themed",peanut-the-squirrel,Peanut the Squirrel,PNUT,135059947,135059947.0,65370.609969149664,118190.83073519275,0.15,15066068.0
KuCoin,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Zoo-Themed, Memorial Themed",peanut-the-squirrel,Peanut the Squirrel,PNUT,135059947,135059947.0,66360.06851021832,85487.75739535778,0.15,809033.0
MEXC,"Solana Ecosystem, Meme, Solana Meme, Pump.fun Ecosystem, Zoo-Themed, Memorial Themed",peanut-the-squirrel,Peanut the Squirrel,PNUT,135059947,135059947.0,335526.9788445352,573163.2992721783,0.15,9891958.0
Bitget,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,133354074,452355158.0,115964.67170156153,165448.7580913598,0.09,8549834.0
Bybit,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,133354074,452355158.0,67784.40179629959,239580.71561022004,0.07,2417051.0
Gate.io,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,133354074,452355158.0,104517.49569436091,118123.19699940004,0.04,3993398.0
KuCoin,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,133354074,452355158.0,55824.51221624806,52254.50229400946,0.13,132607.0
MEXC,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,133354074,452355158.0,838.186119268704,371.2895452133357,0.15,6390.33
Binance,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,134350012,134350012.0,348530.1185924535,337852.5232463227,0.16,18663243.0
Bitget,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,134350012,134350012.0,243315.1695479282,304142.0579135158,0.16,796122.0
Bybit,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,134350012,134350012.0,103520.02433610863,123717.75772892695,0.16,8063333.0
Gate.io,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,134350012,134350012.0,230589.4433070835,371987.95607964514,0.16,10485798.0
KuCoin,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,134350012,134350012.0,37464.98621961966,65303.20315585173,0.16,910279.0
MEXC,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,134350012,134350012.0,638247.5318667431,824398.9654235605,0.31,7126752.0
Binance,"Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Cross-chain Communication, BTCfi",threshold-network-token,Threshold Network,T,130937881,144224896.0,32039.787571892695,46584.10236155766,0.08,1566482.0
Bitget,"Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Cross-chain Communication, BTCfi",threshold-network-token,Threshold Network,T,130937881,144224896.0,26179.849310831574,44467.69731638588,0.38,43810.0
Gate.io,"Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Cross-chain Communication, BTCfi",threshold-network-token,Threshold Network,T,130937881,144224896.0,12272.718607053237,28161.46897309948,0.38,43053.0
KuCoin,"Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Cross-chain Communication, BTCfi",threshold-network-token,Threshold Network,T,130937881,144224896.0,10811.826497260456,11422.932253855393,0.15,18366.77
MEXC,"Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Cross-chain Communication, BTCfi",threshold-network-token,Threshold Network,T,130937881,144224896.0,35566.82470142353,34602.40635449152,0.23,987043.0
Gate.io,"Solana Ecosystem, Meme, Solana Meme, Murad Picks",gigachad-2,Gigachad,GIGA,129400285,129400285.0,9961.197404952993,9488.674112612563,0.3,1430113.0
KuCoin,"Solana Ecosystem, Meme, Solana Meme, Murad Picks",gigachad-2,Gigachad,GIGA,129400285,129400285.0,7273.839105561508,7440.253336908819,0.22,186222.0
MEXC,"Solana Ecosystem, Meme, Solana Meme, Murad Picks",gigachad-2,Gigachad,GIGA,129400285,129400285.0,10763.016764017586,8988.804492989348,0.3,202080.0
Binance,"Infrastructure, Smart Contract Platform, NEO Ecosystem",gas,Gas,GAS,128685717,128685717.0,24420.79841482051,47262.26389491205,0.05,1600198.0
Bitget,"Infrastructure, Smart Contract Platform, NEO Ecosystem",gas,Gas,GAS,128685717,128685717.0,33126.540775871246,59693.70041386518,0.15,487744.0
Gate.io,"Infrastructure, Smart Contract Platform, NEO Ecosystem",gas,Gas,GAS,128685717,128685717.0,20602.62525048761,28767.811453361413,0.3,111862.0
KuCoin,"Infrastructure, Smart Contract Platform, NEO Ecosystem",gas,Gas,GAS,128685717,128685717.0,4608.5586073547165,7742.666946144295,0.39,28298.0
Bitget,,nem,NEM,XEM,125568187,125568187.0,8872.718444979382,6164.032312287431,0.5,62339.0
Bybit,,nem,NEM,XEM,125568187,125568187.0,4372.66161207053,3081.7089670498704,0.14,173179.0
Gate.io,,nem,NEM,XEM,125568187,125568187.0,2072.965313121254,4454.733282258215,0.22,1498993.0
KuCoin,,nem,NEM,XEM,125568187,125568187.0,764.0450426699854,3285.9054454371526,1.06,4573.16
Gate.io,"Smart Contract Platform, Layer 1 (L1), Base Ecosystem, Layer 0 (L0), Made in USA, Directed Acyclic Graph (DAG)",constellation-labs,Constellation,DAG,125336635,125336725.0,2751.811742295726,6301.9588886012225,0.26,1051109.0
KuCoin,"Smart Contract Platform, Layer 1 (L1), Base Ecosystem, Layer 0 (L0), Made in USA, Directed Acyclic Graph (DAG)",constellation-labs,Constellation,DAG,125336635,125336725.0,8099.795780424593,6987.76712531264,0.02,476565.0
MEXC,"Smart Contract Platform, Layer 1 (L1), Base Ecosystem, Layer 0 (L0), Made in USA, Directed Acyclic Graph (DAG)",constellation-labs,Constellation,DAG,125336635,125336725.0,5975.05623528528,1032.5505143416576,0.11,308219.0
Bybit,"Decentralized Finance (DeFi), Solana Ecosystem, Liquid Staking Tokens, Liquid Staked SOL, Liquid Staking",bybit-staked-sol,Bybit Staked SOL,BBSOL,126274311,126274311.0,87020.1782643163,37731.72323331135,0.09,644790.0
Bybit,"Gaming (GameFi), NFT, Solana Ecosystem, Animoca Brands Portfolio, FTX Holdings, Multicoin Capital Portfolio, Alameda Research Portfolio",metaplex,Metaplex,MPLX,125430505,160148129.0,27478.2627176948,29540.39026282072,0.11,263954.0
Gate.io,"Gaming (GameFi), NFT, Solana Ecosystem, Animoca Brands Portfolio, FTX Holdings, Multicoin Capital Portfolio, Alameda Research Portfolio",metaplex,Metaplex,MPLX,125430505,160148129.0,29208.502818849945,32829.66893168618,0.19,1599881.0
KuCoin,"Gaming (GameFi), NFT, Solana Ecosystem, Animoca Brands Portfolio, FTX Holdings, Multicoin Capital Portfolio, Alameda Research Portfolio",metaplex,Metaplex,MPLX,125430505,160148129.0,24811.940263684053,25651.779652187044,0.1,17910.17
MEXC,"Gaming (GameFi), NFT, Solana Ecosystem, Animoca Brands Portfolio, FTX Holdings, Multicoin Capital Portfolio, Alameda Research Portfolio",metaplex,Metaplex,MPLX,125430505,160148129.0,9215.885683083523,4602.99977155104,0.19,67251.0
